image_path,label
C:/image forgery/real\Au_arc_30761.jpg,1
C:/image forgery/real\Au_arc_30762.jpg,1
C:/image forgery/real\Au_arc_30763.jpg,1
C:/image forgery/real\Au_arc_30764.jpg,1
C:/image forgery/real\Au_arc_30765.jpg,1
C:/image forgery/real\Au_arc_30766.jpg,1
C:/image forgery/real\Au_arc_30767.jpg,1
C:/image forgery/real\Au_arc_30768.jpg,1
C:/image forgery/real\Au_arc_30769.jpg,1
C:/image forgery/real\Au_arc_30770.jpg,1
C:/image forgery/real\Au_arc_30771.jpg,1
C:/image forgery/real\Au_arc_30772.jpg,1
C:/image forgery/real\Au_arc_30773.jpg,1
C:/image forgery/real\Au_arc_30774.jpg,1
C:/image forgery/real\Au_arc_30775.jpg,1
C:/image forgery/real\Au_arc_30776.jpg,1
C:/image forgery/real\Au_arc_30777.jpg,1
C:/image forgery/real\Au_arc_30778.jpg,1
C:/image forgery/real\Au_arc_30779.jpg,1
C:/image forgery/real\Au_arc_30780.jpg,1
C:/image forgery/real\Au_arc_30781.jpg,1
C:/image forgery/real\Au_arc_30782.jpg,1
C:/image forgery/real\Au_arc_30783.jpg,1
C:/image forgery/real\Au_arc_30784.jpg,1
C:/image forgery/real\Au_arc_30785.jpg,1
C:/image forgery/real\Au_arc_30786.jpg,1
C:/image forgery/real\Au_arc_30787.jpg,1
C:/image forgery/real\Au_arc_30788.jpg,1
C:/image forgery/real\Au_arc_30789.jpg,1
C:/image forgery/real\Au_arc_30790.jpg,1
C:/image forgery/real\Au_arc_30791.jpg,1
C:/image forgery/real\Au_arc_30792.jpg,1
C:/image forgery/real\Au_arc_30793.jpg,1
C:/image forgery/real\Au_arc_30794.jpg,1
C:/image forgery/real\Au_arc_30795.jpg,1
C:/image forgery/real\Au_arc_30796.jpg,1
C:/image forgery/real\Au_arc_30797.jpg,1
C:/image forgery/real\Au_arc_30798.jpg,1
C:/image forgery/real\Au_arc_30799.jpg,1
C:/image forgery/real\Au_arc_30800.jpg,1
C:/image forgery/real\Au_arc_30801.jpg,1
C:/image forgery/real\Au_arc_30802.jpg,1
C:/image forgery/real\Au_arc_30803.jpg,1
C:/image forgery/real\Au_arc_30804.jpg,1
C:/image forgery/real\Au_arc_30805.jpg,1
C:/image forgery/real\Au_arc_30806.jpg,1
C:/image forgery/real\Au_arc_30807.jpg,1
C:/image forgery/real\Au_arc_30808.jpg,1
C:/image forgery/real\Au_arc_30809.jpg,1
C:/image forgery/real\Au_arc_30810.jpg,1
C:/image forgery/real\Au_arc_30811.jpg,1
C:/image forgery/real\Au_arc_30812.jpg,1
C:/image forgery/real\Au_arc_30813.jpg,1
C:/image forgery/real\Au_arc_30814.jpg,1
C:/image forgery/real\Au_arc_30815.jpg,1
C:/image forgery/real\Au_arc_30816.jpg,1
C:/image forgery/real\Au_arc_30817.jpg,1
C:/image forgery/real\Au_arc_30818.jpg,1
C:/image forgery/real\Au_arc_30819.jpg,1
C:/image forgery/real\Au_arc_30820.jpg,1
C:/image forgery/real\Au_arc_30821.jpg,1
C:/image forgery/real\Au_arc_30822.jpg,1
C:/image forgery/real\Au_arc_30823.jpg,1
C:/image forgery/real\Au_arc_30824.jpg,1
C:/image forgery/real\Au_arc_30825.jpg,1
C:/image forgery/real\Au_arc_30826.jpg,1
C:/image forgery/real\Au_arc_30827.jpg,1
C:/image forgery/real\Au_arc_30828.jpg,1
C:/image forgery/real\Au_arc_30829.jpg,1
C:/image forgery/real\Au_arc_30830.jpg,1
C:/image forgery/real\Au_arc_30831.jpg,1
C:/image forgery/real\Au_arc_30832.jpg,1
C:/image forgery/real\Au_arc_30833.jpg,1
C:/image forgery/real\Au_arc_30834.jpg,1
C:/image forgery/real\Au_arc_30835.jpg,1
C:/image forgery/real\Au_arc_30836.jpg,1
C:/image forgery/real\Au_arc_30837.jpg,1
C:/image forgery/real\Au_arc_30838.jpg,1
C:/image forgery/real\Au_arc_30839.jpg,1
C:/image forgery/real\Au_arc_30840.jpg,1
C:/image forgery/real\Au_arc_30841.jpg,1
C:/image forgery/real\Au_arc_30842.jpg,1
C:/image forgery/real\Au_arc_30843.jpg,1
C:/image forgery/real\Au_art_00001.jpg,1
C:/image forgery/real\Au_art_00002.jpg,1
C:/image forgery/real\Au_art_00003.jpg,1
C:/image forgery/real\Au_art_00004.jpg,1
C:/image forgery/real\Au_art_00005.jpg,1
C:/image forgery/real\Au_art_00006.jpg,1
C:/image forgery/real\Au_art_00007.jpg,1
C:/image forgery/real\Au_art_00008.jpg,1
C:/image forgery/real\Au_art_00009.jpg,1
C:/image forgery/real\Au_art_00010.jpg,1
C:/image forgery/real\Au_art_00011.jpg,1
C:/image forgery/real\Au_art_00012.jpg,1
C:/image forgery/real\Au_art_00013.jpg,1
C:/image forgery/real\Au_art_00014.jpg,1
C:/image forgery/real\Au_art_00015.jpg,1
C:/image forgery/real\Au_art_00016.jpg,1
C:/image forgery/real\Au_art_00017.jpg,1
C:/image forgery/real\Au_art_00018.jpg,1
C:/image forgery/real\Au_art_00019.jpg,1
C:/image forgery/real\Au_art_00020.jpg,1
C:/image forgery/real\Au_art_00021.jpg,1
C:/image forgery/real\Au_art_00022.jpg,1
C:/image forgery/real\Au_art_00023.jpg,1
C:/image forgery/real\Au_art_00024.jpg,1
C:/image forgery/real\Au_art_00025.jpg,1
C:/image forgery/real\Au_art_00026.jpg,1
C:/image forgery/real\Au_art_00027.jpg,1
C:/image forgery/real\Au_art_00028.jpg,1
C:/image forgery/real\Au_art_00029.jpg,1
C:/image forgery/real\Au_art_00030.jpg,1
C:/image forgery/real\Au_art_00031.jpg,1
C:/image forgery/real\Au_art_00032.jpg,1
C:/image forgery/real\Au_art_00033.jpg,1
C:/image forgery/real\Au_art_00034.jpg,1
C:/image forgery/real\Au_art_00035.jpg,1
C:/image forgery/real\Au_art_00036.jpg,1
C:/image forgery/real\Au_art_00037.jpg,1
C:/image forgery/real\Au_art_00038.jpg,1
C:/image forgery/real\Au_art_00039.jpg,1
C:/image forgery/real\Au_art_00040.jpg,1
C:/image forgery/real\Au_art_00041.jpg,1
C:/image forgery/real\Au_art_00042.jpg,1
C:/image forgery/real\Au_art_00043.jpg,1
C:/image forgery/real\Au_art_00044.jpg,1
C:/image forgery/real\Au_art_00045.jpg,1
C:/image forgery/real\Au_art_00046.jpg,1
C:/image forgery/real\Au_art_00047.jpg,1
C:/image forgery/real\Au_art_00048.jpg,1
C:/image forgery/real\Au_art_00049.jpg,1
C:/image forgery/real\Au_art_00050.jpg,1
C:/image forgery/real\Au_art_00051.jpg,1
C:/image forgery/real\Au_art_00052.jpg,1
C:/image forgery/real\Au_art_00053.jpg,1
C:/image forgery/real\Au_art_00054.jpg,1
C:/image forgery/real\Au_art_00055.jpg,1
C:/image forgery/real\Au_art_00056.jpg,1
C:/image forgery/real\Au_art_00057.jpg,1
C:/image forgery/real\Au_art_00058.jpg,1
C:/image forgery/real\Au_art_00059.jpg,1
C:/image forgery/real\Au_art_00060.jpg,1
C:/image forgery/real\Au_art_00061.jpg,1
C:/image forgery/real\Au_art_00062.jpg,1
C:/image forgery/real\Au_art_00063.jpg,1
C:/image forgery/real\Au_art_00064.jpg,1
C:/image forgery/real\Au_art_00065.jpg,1
C:/image forgery/real\Au_art_00066.jpg,1
C:/image forgery/real\Au_art_00067.jpg,1
C:/image forgery/real\Au_art_00068.jpg,1
C:/image forgery/real\Au_art_00069.jpg,1
C:/image forgery/real\Au_art_00070.jpg,1
C:/image forgery/real\Au_art_00071.jpg,1
C:/image forgery/real\Au_art_00072.jpg,1
C:/image forgery/real\Au_art_00073.jpg,1
C:/image forgery/real\Au_art_00074.jpg,1
C:/image forgery/real\Au_art_00075.jpg,1
C:/image forgery/real\Au_art_00076.jpg,1
C:/image forgery/real\Au_art_00077.jpg,1
C:/image forgery/real\Au_art_00078.jpg,1
C:/image forgery/real\Au_art_00079.jpg,1
C:/image forgery/real\Au_art_00080.jpg,1
C:/image forgery/real\Au_art_00081.jpg,1
C:/image forgery/real\Au_art_00082.jpg,1
C:/image forgery/real\Au_art_00083.jpg,1
C:/image forgery/real\Au_art_00084.jpg,1
C:/image forgery/real\Au_art_00085.jpg,1
C:/image forgery/real\Au_art_00086.jpg,1
C:/image forgery/real\Au_art_00087.jpg,1
C:/image forgery/real\Au_art_00088.jpg,1
C:/image forgery/real\Au_art_00089.jpg,1
C:/image forgery/real\Au_art_00090.jpg,1
C:/image forgery/real\Au_art_00091.jpg,1
C:/image forgery/real\Au_art_00092.jpg,1
C:/image forgery/real\Au_art_00093.jpg,1
C:/image forgery/real\Au_art_00094.jpg,1
C:/image forgery/real\Au_art_00095.jpg,1
C:/image forgery/real\Au_art_00096.jpg,1
C:/image forgery/real\Au_art_00097.jpg,1
C:/image forgery/real\Au_art_00098.jpg,1
C:/image forgery/real\Au_art_00099.jpg,1
C:/image forgery/real\Au_art_00100.jpg,1
C:/image forgery/real\Au_art_10001.jpg,1
C:/image forgery/real\Au_art_10002.jpg,1
C:/image forgery/real\Au_art_10003.jpg,1
C:/image forgery/real\Au_art_10004.jpg,1
C:/image forgery/real\Au_art_10005.jpg,1
C:/image forgery/real\Au_art_10006.jpg,1
C:/image forgery/real\Au_art_10007.jpg,1
C:/image forgery/real\Au_art_10008.jpg,1
C:/image forgery/real\Au_art_10009.jpg,1
C:/image forgery/real\Au_art_10010.jpg,1
C:/image forgery/real\Au_art_10011.jpg,1
C:/image forgery/real\Au_art_10012.jpg,1
C:/image forgery/real\Au_art_10013.jpg,1
C:/image forgery/real\Au_art_10014.jpg,1
C:/image forgery/real\Au_art_10015.jpg,1
C:/image forgery/real\Au_art_10016.jpg,1
C:/image forgery/real\Au_art_10017.jpg,1
C:/image forgery/real\Au_art_10018.jpg,1
C:/image forgery/real\Au_art_10101.jpg,1
C:/image forgery/real\Au_art_10102.jpg,1
C:/image forgery/real\Au_art_10103.jpg,1
C:/image forgery/real\Au_art_10104.jpg,1
C:/image forgery/real\Au_art_10105.jpg,1
C:/image forgery/real\Au_art_10106.jpg,1
C:/image forgery/real\Au_art_10107.jpg,1
C:/image forgery/real\Au_art_10108.jpg,1
C:/image forgery/real\Au_art_10109.jpg,1
C:/image forgery/real\Au_art_10110.jpg,1
C:/image forgery/real\Au_art_10111.jpg,1
C:/image forgery/real\Au_art_10112.jpg,1
C:/image forgery/real\Au_art_10113.jpg,1
C:/image forgery/real\Au_art_10114.jpg,1
C:/image forgery/real\Au_art_10115.jpg,1
C:/image forgery/real\Au_art_10116.jpg,1
C:/image forgery/real\Au_art_20001.jpg,1
C:/image forgery/real\Au_art_20002.jpg,1
C:/image forgery/real\Au_art_20003.jpg,1
C:/image forgery/real\Au_art_20004.jpg,1
C:/image forgery/real\Au_art_20005.jpg,1
C:/image forgery/real\Au_art_20006.jpg,1
C:/image forgery/real\Au_art_20007.jpg,1
C:/image forgery/real\Au_art_20008.jpg,1
C:/image forgery/real\Au_art_20009.jpg,1
C:/image forgery/real\Au_art_20010.jpg,1
C:/image forgery/real\Au_art_20011.jpg,1
C:/image forgery/real\Au_art_20012.jpg,1
C:/image forgery/real\Au_art_20013.jpg,1
C:/image forgery/real\Au_art_20014.jpg,1
C:/image forgery/real\Au_art_20015.jpg,1
C:/image forgery/real\Au_art_20016.jpg,1
C:/image forgery/real\Au_art_20017.jpg,1
C:/image forgery/real\Au_art_20018.jpg,1
C:/image forgery/real\Au_art_20019.jpg,1
C:/image forgery/real\Au_art_20020.jpg,1
C:/image forgery/real\Au_art_20021.jpg,1
C:/image forgery/real\Au_art_20022.jpg,1
C:/image forgery/real\Au_art_20023.jpg,1
C:/image forgery/real\Au_art_20024.jpg,1
C:/image forgery/real\Au_art_20025.jpg,1
C:/image forgery/real\Au_art_20026.jpg,1
C:/image forgery/real\Au_art_20027.jpg,1
C:/image forgery/real\Au_art_20028.jpg,1
C:/image forgery/real\Au_art_20029.jpg,1
C:/image forgery/real\Au_art_20030.jpg,1
C:/image forgery/real\Au_art_20031.jpg,1
C:/image forgery/real\Au_art_20032.jpg,1
C:/image forgery/real\Au_art_20033.jpg,1
C:/image forgery/real\Au_art_20034.jpg,1
C:/image forgery/real\Au_art_20035.jpg,1
C:/image forgery/real\Au_art_20036.jpg,1
C:/image forgery/real\Au_art_20037.jpg,1
C:/image forgery/real\Au_art_20038.jpg,1
C:/image forgery/real\Au_art_20039.jpg,1
C:/image forgery/real\Au_art_20040.jpg,1
C:/image forgery/real\Au_art_20041.jpg,1
C:/image forgery/real\Au_art_20042.jpg,1
C:/image forgery/real\Au_art_20043.jpg,1
C:/image forgery/real\Au_art_20044.jpg,1
C:/image forgery/real\Au_art_20045.jpg,1
C:/image forgery/real\Au_art_20046.jpg,1
C:/image forgery/real\Au_art_20047.jpg,1
C:/image forgery/real\Au_art_20048.jpg,1
C:/image forgery/real\Au_art_20049.jpg,1
C:/image forgery/real\Au_art_20050.jpg,1
C:/image forgery/real\Au_art_20051.jpg,1
C:/image forgery/real\Au_art_20052.jpg,1
C:/image forgery/real\Au_art_20053.jpg,1
C:/image forgery/real\Au_art_20054.jpg,1
C:/image forgery/real\Au_art_20055.jpg,1
C:/image forgery/real\Au_art_20056.jpg,1
C:/image forgery/real\Au_art_20057.jpg,1
C:/image forgery/real\Au_art_20058.jpg,1
C:/image forgery/real\Au_art_20059.jpg,1
C:/image forgery/real\Au_art_20060.jpg,1
C:/image forgery/real\Au_art_20061.jpg,1
C:/image forgery/real\Au_art_20062.jpg,1
C:/image forgery/real\Au_art_20063.jpg,1
C:/image forgery/real\Au_art_20064.jpg,1
C:/image forgery/real\Au_art_20065.jpg,1
C:/image forgery/real\Au_art_20066.jpg,1
C:/image forgery/real\Au_art_20067.jpg,1
C:/image forgery/real\Au_art_20068.jpg,1
C:/image forgery/real\Au_art_20069.jpg,1
C:/image forgery/real\Au_art_20070.jpg,1
C:/image forgery/real\Au_art_20071.jpg,1
C:/image forgery/real\Au_art_20072.jpg,1
C:/image forgery/real\Au_art_20073.jpg,1
C:/image forgery/real\Au_art_20074.jpg,1
C:/image forgery/real\Au_art_20075.jpg,1
C:/image forgery/real\Au_art_20076.jpg,1
C:/image forgery/real\Au_art_20077.jpg,1
C:/image forgery/real\Au_art_20078.jpg,1
C:/image forgery/real\Au_art_20079.jpg,1
C:/image forgery/real\Au_art_20080.jpg,1
C:/image forgery/real\Au_art_20081.jpg,1
C:/image forgery/real\Au_art_20082.jpg,1
C:/image forgery/real\Au_art_20083.jpg,1
C:/image forgery/real\Au_art_20084.jpg,1
C:/image forgery/real\Au_art_20085.jpg,1
C:/image forgery/real\Au_art_20086.jpg,1
C:/image forgery/real\Au_art_20087.jpg,1
C:/image forgery/real\Au_art_20088.jpg,1
C:/image forgery/real\Au_art_20089.jpg,1
C:/image forgery/real\Au_art_20090.jpg,1
C:/image forgery/real\Au_art_20091.jpg,1
C:/image forgery/real\Au_art_20092.jpg,1
C:/image forgery/real\Au_art_20093.jpg,1
C:/image forgery/real\Au_art_20094.jpg,1
C:/image forgery/real\Au_art_30001.jpg,1
C:/image forgery/real\Au_art_30002.jpg,1
C:/image forgery/real\Au_art_30003.jpg,1
C:/image forgery/real\Au_art_30004.jpg,1
C:/image forgery/real\Au_art_30005.jpg,1
C:/image forgery/real\Au_art_30006.jpg,1
C:/image forgery/real\Au_art_30007.jpg,1
C:/image forgery/real\Au_art_30008.jpg,1
C:/image forgery/real\Au_art_30009.jpg,1
C:/image forgery/real\Au_art_30010.jpg,1
C:/image forgery/real\Au_art_30011.jpg,1
C:/image forgery/real\Au_art_30012.jpg,1
C:/image forgery/real\Au_art_30013.jpg,1
C:/image forgery/real\Au_art_30014.jpg,1
C:/image forgery/real\Au_art_30015.jpg,1
C:/image forgery/real\Au_art_30016.jpg,1
C:/image forgery/real\Au_art_30017.jpg,1
C:/image forgery/real\Au_art_30018.jpg,1
C:/image forgery/real\Au_art_30019.jpg,1
C:/image forgery/real\Au_art_30020.jpg,1
C:/image forgery/real\Au_art_30021.jpg,1
C:/image forgery/real\Au_art_30022.jpg,1
C:/image forgery/real\Au_art_30023.jpg,1
C:/image forgery/real\Au_art_30024.jpg,1
C:/image forgery/real\Au_art_30025.jpg,1
C:/image forgery/real\Au_art_30026.jpg,1
C:/image forgery/real\Au_art_30027.jpg,1
C:/image forgery/real\Au_art_30028.jpg,1
C:/image forgery/real\Au_art_30029.jpg,1
C:/image forgery/real\Au_art_30030.jpg,1
C:/image forgery/real\Au_art_30031.jpg,1
C:/image forgery/real\Au_art_30032.jpg,1
C:/image forgery/real\Au_art_30033.jpg,1
C:/image forgery/real\Au_art_30034.jpg,1
C:/image forgery/real\Au_art_30035.jpg,1
C:/image forgery/real\Au_art_30036.jpg,1
C:/image forgery/real\Au_art_30037.jpg,1
C:/image forgery/real\Au_art_30038.jpg,1
C:/image forgery/real\Au_art_30039.jpg,1
C:/image forgery/real\Au_art_30040.jpg,1
C:/image forgery/real\Au_art_30041.jpg,1
C:/image forgery/real\Au_art_30042.jpg,1
C:/image forgery/real\Au_art_30043.jpg,1
C:/image forgery/real\Au_art_30044.jpg,1
C:/image forgery/real\Au_art_30045.jpg,1
C:/image forgery/real\Au_art_30046.jpg,1
C:/image forgery/real\Au_art_30047.jpg,1
C:/image forgery/real\Au_art_30048.jpg,1
C:/image forgery/real\Au_art_30049.jpg,1
C:/image forgery/real\Au_art_30050.jpg,1
C:/image forgery/real\Au_art_30051.jpg,1
C:/image forgery/real\Au_art_30052.jpg,1
C:/image forgery/real\Au_art_30053.jpg,1
C:/image forgery/real\Au_art_30054.jpg,1
C:/image forgery/real\Au_art_30055.jpg,1
C:/image forgery/real\Au_art_30056.jpg,1
C:/image forgery/real\Au_art_30057.jpg,1
C:/image forgery/real\Au_art_30058.jpg,1
C:/image forgery/real\Au_art_30059.jpg,1
C:/image forgery/real\Au_art_30060.jpg,1
C:/image forgery/real\Au_art_30061.jpg,1
C:/image forgery/real\Au_art_30062.jpg,1
C:/image forgery/real\Au_art_30063.jpg,1
C:/image forgery/real\Au_art_30064.jpg,1
C:/image forgery/real\Au_art_30065.jpg,1
C:/image forgery/real\Au_art_30066.jpg,1
C:/image forgery/real\Au_art_30067.jpg,1
C:/image forgery/real\Au_art_30068.jpg,1
C:/image forgery/real\Au_art_30069.jpg,1
C:/image forgery/real\Au_art_30070.jpg,1
C:/image forgery/real\Au_art_30071.jpg,1
C:/image forgery/real\Au_art_30072.jpg,1
C:/image forgery/real\Au_art_30073.jpg,1
C:/image forgery/real\Au_art_30074.jpg,1
C:/image forgery/real\Au_art_30075.jpg,1
C:/image forgery/real\Au_art_30076.jpg,1
C:/image forgery/real\Au_art_30077.jpg,1
C:/image forgery/real\Au_art_30078.jpg,1
C:/image forgery/real\Au_art_30079.jpg,1
C:/image forgery/real\Au_art_30080.jpg,1
C:/image forgery/real\Au_art_30081.jpg,1
C:/image forgery/real\Au_art_30082.jpg,1
C:/image forgery/real\Au_art_30083.jpg,1
C:/image forgery/real\Au_art_30084.jpg,1
C:/image forgery/real\Au_art_30085.jpg,1
C:/image forgery/real\Au_art_30086.jpg,1
C:/image forgery/real\Au_art_30087.jpg,1
C:/image forgery/real\Au_art_30088.jpg,1
C:/image forgery/real\Au_art_30089.jpg,1
C:/image forgery/real\Au_art_30090.jpg,1
C:/image forgery/real\Au_art_30091.jpg,1
C:/image forgery/real\Au_art_30092.jpg,1
C:/image forgery/real\Au_art_30093.jpg,1
C:/image forgery/real\Au_art_30094.jpg,1
C:/image forgery/real\Au_art_30095.jpg,1
C:/image forgery/real\Au_art_30096.jpg,1
C:/image forgery/real\Au_art_30097.jpg,1
C:/image forgery/real\Au_art_30098.jpg,1
C:/image forgery/real\Au_art_30099.jpg,1
C:/image forgery/real\Au_art_30100.jpg,1
C:/image forgery/real\Au_art_30101.jpg,1
C:/image forgery/real\Au_art_30102.jpg,1
C:/image forgery/real\Au_art_30103.jpg,1
C:/image forgery/real\Au_art_30104.jpg,1
C:/image forgery/real\Au_art_30105.jpg,1
C:/image forgery/real\Au_art_30106.jpg,1
C:/image forgery/real\Au_art_30107.jpg,1
C:/image forgery/real\Au_art_30108.jpg,1
C:/image forgery/real\Au_art_30109.jpg,1
C:/image forgery/real\Au_art_30110.jpg,1
C:/image forgery/real\Au_art_30111.jpg,1
C:/image forgery/real\Au_art_30112.jpg,1
C:/image forgery/real\Au_art_30113.jpg,1
C:/image forgery/real\Au_art_30114.jpg,1
C:/image forgery/real\Au_art_30115.jpg,1
C:/image forgery/real\Au_art_30116.jpg,1
C:/image forgery/real\Au_art_30117.jpg,1
C:/image forgery/real\Au_art_30118.jpg,1
C:/image forgery/real\Au_art_30119.jpg,1
C:/image forgery/real\Au_art_30120.jpg,1
C:/image forgery/real\Au_art_30121.jpg,1
C:/image forgery/real\Au_art_30122.jpg,1
C:/image forgery/real\Au_art_30123.jpg,1
C:/image forgery/real\Au_art_30124.jpg,1
C:/image forgery/real\Au_art_30125.jpg,1
C:/image forgery/real\Au_art_30126.jpg,1
C:/image forgery/real\Au_art_30127.jpg,1
C:/image forgery/real\Au_art_30128.jpg,1
C:/image forgery/real\Au_art_30129.jpg,1
C:/image forgery/real\Au_art_30130.jpg,1
C:/image forgery/real\Au_art_30131.jpg,1
C:/image forgery/real\Au_art_30132.jpg,1
C:/image forgery/real\Au_art_30133.jpg,1
C:/image forgery/real\Au_art_30134.jpg,1
C:/image forgery/real\Au_art_30135.jpg,1
C:/image forgery/real\Au_art_30136.jpg,1
C:/image forgery/real\Au_art_30137.jpg,1
C:/image forgery/real\Au_art_30138.jpg,1
C:/image forgery/real\Au_art_30139.jpg,1
C:/image forgery/real\Au_art_30140.jpg,1
C:/image forgery/real\Au_art_30141.jpg,1
C:/image forgery/real\Au_art_30142.jpg,1
C:/image forgery/real\Au_art_30143.jpg,1
C:/image forgery/real\Au_art_30144.jpg,1
C:/image forgery/real\Au_art_30145.jpg,1
C:/image forgery/real\Au_art_30146.jpg,1
C:/image forgery/real\Au_art_30147.jpg,1
C:/image forgery/real\Au_art_30148.jpg,1
C:/image forgery/real\Au_art_30149.jpg,1
C:/image forgery/real\Au_art_30150.jpg,1
C:/image forgery/real\Au_art_30151.jpg,1
C:/image forgery/real\Au_art_30152.jpg,1
C:/image forgery/real\Au_art_30153.jpg,1
C:/image forgery/real\Au_art_30154.jpg,1
C:/image forgery/real\Au_art_30155.jpg,1
C:/image forgery/real\Au_art_30156.jpg,1
C:/image forgery/real\Au_art_30157.jpg,1
C:/image forgery/real\Au_art_30158.jpg,1
C:/image forgery/real\Au_art_30159.jpg,1
C:/image forgery/real\Au_art_30160.jpg,1
C:/image forgery/real\Au_art_30161.jpg,1
C:/image forgery/real\Au_art_30162.jpg,1
C:/image forgery/real\Au_art_30163.jpg,1
C:/image forgery/real\Au_art_30164.jpg,1
C:/image forgery/real\Au_art_30165.jpg,1
C:/image forgery/real\Au_art_30166.jpg,1
C:/image forgery/real\Au_art_30167.jpg,1
C:/image forgery/real\Au_art_30168.jpg,1
C:/image forgery/real\Au_art_30169.jpg,1
C:/image forgery/real\Au_art_30170.jpg,1
C:/image forgery/real\Au_art_30171.jpg,1
C:/image forgery/real\Au_art_30172.jpg,1
C:/image forgery/real\Au_art_30173.jpg,1
C:/image forgery/real\Au_art_30174.jpg,1
C:/image forgery/real\Au_art_30175.jpg,1
C:/image forgery/real\Au_art_30176.jpg,1
C:/image forgery/real\Au_art_30177.jpg,1
C:/image forgery/real\Au_art_30178.jpg,1
C:/image forgery/real\Au_art_30179.jpg,1
C:/image forgery/real\Au_art_30180.jpg,1
C:/image forgery/real\Au_art_30181.jpg,1
C:/image forgery/real\Au_art_30182.jpg,1
C:/image forgery/real\Au_art_30183.jpg,1
C:/image forgery/real\Au_art_30184.jpg,1
C:/image forgery/real\Au_art_30185.jpg,1
C:/image forgery/real\Au_art_30186.jpg,1
C:/image forgery/real\Au_art_30187.jpg,1
C:/image forgery/real\Au_art_30188.jpg,1
C:/image forgery/real\Au_art_30189.jpg,1
C:/image forgery/real\Au_art_30190.jpg,1
C:/image forgery/real\Au_art_30191.jpg,1
C:/image forgery/real\Au_art_30192.jpg,1
C:/image forgery/real\Au_art_30193.jpg,1
C:/image forgery/real\Au_art_30194.jpg,1
C:/image forgery/real\Au_art_30195.jpg,1
C:/image forgery/real\Au_art_30196.jpg,1
C:/image forgery/real\Au_art_30197.jpg,1
C:/image forgery/real\Au_art_30198.jpg,1
C:/image forgery/real\Au_art_30199.jpg,1
C:/image forgery/real\Au_art_30200.jpg,1
C:/image forgery/real\Au_art_30201.jpg,1
C:/image forgery/real\Au_art_30202.jpg,1
